profile_id,year,week,position,passing_completions,passing_attemps,passing_yards,passing_touchdowns,interceptions,rushing_attemps,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost
2507763,2010,1,WR,0,0,0,0,0,0,0,0,62,2,0,0
2507763,2010,2,WR,0,0,0,0,0,0,0,0,25,2,0,0
2507763,2010,3,WR,0,0,0,0,0,1,-1,0,100,3,2,0
2507763,2010,4,WR,0,0,0,0,0,1,1,0,24,2,0,0
2507763,2010,6,WR,0,0,0,0,0,0,0,0,90,3,1,0
2507763,2010,7,WR,0,0,0,0,0,0,0,0,53,2,1,0
2507763,2010,8,WR,0,0,0,0,0,0,0,0,43,3,0,0
2507763,2010,9,WR,0,0,0,0,0,0,0,0,110,5,1,0
2507763,2010,10,WR,0,0,0,0,0,0,0,0,136,8,2,0
2507763,2010,11,WR,0,0,0,0,0,1,19,0,116,3,1,0
2507763,2010,12,WR,0,0,0,0,0,0,0,0,33,3,0,0
2507763,2010,13,WR,0,0,0,0,0,0,0,0,76,5,0,0
2507763,2010,14,WR,0,0,0,0,0,1,12,0,78,5,0,0
2507763,2010,15,WR,0,0,0,0,0,1,8,0,102,7,0,0
2507763,2010,16,WR,0,0,0,0,0,0,0,0,104,4,1,0
2507763,2010,17,WR,0,0,0,0,0,0,0,0,105,3,1,0
2507763,2009,1,WR,0,0,0,0,0,0,0,0,32,3,0,0
2507763,2009,2,WR,0,0,0,0,0,0,0,0,13,2,0,0
2507763,2009,3,WR,0,0,0,0,0,0,0,0,102,7,0,0
2507763,2009,4,WR,0,0,0,0,0,0,0,0,47,2,0,0
2507763,2009,5,WR,0,0,0,0,0,0,0,0,52,2,1,0
2507763,2009,6,WR,0,0,0,0,0,1,21,0,50,2,0,0
2507763,2009,7,WR,0,0,0,0,0,2,19,0,72,3,1,0
2507763,2009,9,WR,0,0,0,0,0,1,3,0,69,4,1,0
2507763,2009,10,WR,0,0,0,0,0,0,0,0,16,1,0,0
2507763,2009,11,WR,0,0,0,0,0,1,5,0,47,2,0,1
2507763,2009,12,WR,0,0,0,0,0,0,0,0,0,0,0,0
2507763,2009,13,WR,0,0,0,0,0,0,0,0,19,2,0,0
2507763,2009,14,WR,0,0,0,0,0,0,0,0,11,2,0,0
2507763,2009,15,WR,0,0,0,0,0,0,0,0,79,2,2,0
2507763,2009,16,WR,0,0,0,0,0,0,0,0,83,3,0,0
2507763,2009,17,WR,0,0,0,0,0,0,0,0,64,2,1,0
1072,2013,1,TE,0,0,0,0,0,0,0,0,56,5,1,0
1072,2013,2,TE,0,0,0,0,0,0,0,0,65,6,1,0
1072,2013,3,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2013,5,TE,0,0,0,0,0,0,0,0,32,6,0,0
1072,2013,6,TE,0,0,0,0,0,0,0,0,75,3,0,0
1072,2013,7,TE,0,0,0,0,0,0,0,0,72,5,1,0
1072,2012,1,TE,0,0,0,0,0,0,0,0,47,7,1,0
1072,2012,2,TE,0,0,0,0,0,0,0,0,26,4,0,1
1072,2012,3,TE,0,0,0,0,0,0,0,0,60,4,0,0
1072,2012,4,TE,0,0,0,0,0,0,0,0,54,4,0,0
1072,2012,5,TE,0,0,0,0,0,0,0,0,11,3,0,0
1072,2012,6,TE,0,0,0,0,0,0,0,0,12,2,0,0
1072,2012,7,TE,0,0,0,0,0,0,0,0,31,2,0,0
1072,2012,8,TE,0,0,0,0,0,0,0,0,24,2,0,0
1072,2012,9,TE,0,0,0,0,0,0,0,0,6,1,0,0
1072,2012,11,TE,0,0,0,0,0,0,0,0,66,3,1,0
1072,2012,12,TE,0,0,0,0,0,0,0,0,51,3,0,0
1072,2012,13,TE,0,0,0,0,0,0,0,0,60,6,0,0
1072,2012,14,TE,0,0,0,0,0,0,0,0,16,2,0,0
1072,2012,15,TE,0,0,0,0,0,0,0,0,61,5,0,0
1072,2012,16,TE,0,0,0,0,0,0,0,0,70,5,0,0
1072,2012,17,TE,0,0,0,0,0,0,0,0,72,8,0,0
1072,2011,1,TE,0,0,0,0,0,0,0,0,53,3,0,0
1072,2011,2,TE,0,0,0,0,0,0,0,0,68,5,0,0
1072,2011,3,TE,0,0,0,0,0,0,0,0,85,7,3,0
1072,2011,4,TE,0,0,0,0,0,0,0,0,28,3,0,0
1072,2011,5,TE,0,0,0,0,0,0,0,0,67,4,0,0
1072,2011,6,TE,0,0,0,0,0,0,0,0,20,1,0,0
1072,2011,7,TE,0,0,0,0,0,0,0,0,13,2,1,0
1072,2011,9,TE,0,0,0,0,0,0,0,0,44,5,1,0
1072,2011,10,TE,0,0,0,0,0,0,0,0,67,3,0,0
1072,2011,11,TE,0,0,0,0,0,0,0,0,30,1,0,0
1072,2011,12,TE,0,0,0,0,0,0,0,0,38,2,0,0
1072,2011,13,TE,0,0,0,0,0,0,0,0,87,6,1,0
1072,2011,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2011,15,TE,0,0,0,0,0,0,0,0,83,3,0,0
1072,2011,16,TE,0,0,0,0,0,0,0,0,20,3,1,0
1072,2011,17,TE,0,0,0,0,0,0,0,0,64,7,1,0
1072,2010,1,TE,0,0,0,0,0,0,0,0,47,4,0,0
1072,2010,2,TE,0,0,0,0,0,0,0,0,103,4,0,0
1072,2010,3,TE,0,0,0,0,0,0,0,0,115,9,0,0
1072,2010,4,TE,0,0,0,0,0,0,0,0,36,4,1,0
1072,2010,5,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2009,1,TE,0,0,0,0,0,0,0,0,6,1,0,0
1072,2009,2,TE,0,0,0,0,0,0,0,0,56,4,0,0
1072,2009,3,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2009,4,TE,0,0,0,0,0,0,0,0,128,6,1,0
1072,2009,6,TE,0,0,0,0,0,0,0,0,54,5,0,0
1072,2009,7,TE,0,0,0,0,0,0,0,0,16,1,0,0
1072,2009,11,TE,0,0,0,0,0,0,0,0,54,7,0,0
1072,2009,12,TE,0,0,0,0,0,0,0,0,25,3,0,0
1072,2009,13,TE,0,0,0,0,0,0,0,0,79,7,2,0
1072,2009,14,TE,0,0,0,0,0,0,0,0,70,5,0,1
1072,2009,15,TE,0,0,0,0,0,0,0,0,74,9,1,0
1072,2009,16,TE,0,0,0,0,0,0,0,0,80,3,0,0
1072,2009,17,TE,0,0,0,0,0,0,0,0,34,4,1,0
1072,2008,3,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,4,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,5,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,6,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,7,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,9,TE,0,0,0,0,0,0,0,0,6,1,0,0
1072,2008,10,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,11,TE,0,0,0,0,0,0,0,0,4,1,0,0
1072,2008,12,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,13,TE,0,0,0,0,0,0,0,0,0,1,0,0
1072,2008,14,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,15,TE,0,0,0,0,0,0,0,0,0,0,0,0
1072,2008,16,TE,0,0,0,0,0,0,0,0,35,1,0,0
1072,2008,17,TE,0,0,0,0,0,0,0,0,29,2,1,0
79557,2015,17,QB,15,28,149,1,1,8,24,0,0,0,0,0
79557,2013,1,QB,15,31,210,1,1,1,0,0,0,0,0,0
79557,2013,2,QB,9,22,125,1,1,3,16,0,0,0,0,1
79557,2013,3,QB,19,41,236,0,1,1,4,0,0,0,0,0
79557,2013,7,QB,20,53,190,0,1,0,0,0,0,0,0,0
79557,2012,1,QB,16,24,138,1,0,7,13,0,0,0,0,0
79557,2012,2,QB,15,28,243,2,2,0,0,0,0,0,0,0
79557,2012,3,QB,10,28,110,1,1,1,1,0,0,0,0,0
79557,2012,4,QB,24,39,299,1,1,2,8,0,0,0,0,0
79557,2012,6,QB,15,26,328,3,1,3,5,0,0,0,0,0
79557,2012,7,QB,24,42,420,3,0,1,13,0,0,0,0,0
79557,2012,8,QB,19,36,262,3,0,3,-1,0,0,0,0,0
79557,2012,9,QB,18,30,247,2,0,5,22,0,0,0,0,1
79557,2012,10,QB,14,20,210,2,0,1,4,0,0,0,0,0
79557,2012,11,QB,25,46,248,3,2,5,27,0,0,0,0,0
79557,2012,12,QB,19,30,256,0,0,0,0,0,0,0,0,0
79557,2012,13,QB,18,39,242,2,1,2,7,0,0,0,0,0
79557,2012,14,QB,14,34,189,2,0,2,13,0,0,0,0,0
79557,2012,15,QB,26,47,279,0,4,2,8,0,0,0,0,1
79557,2012,16,QB,30,54,372,1,4,4,18,0,0,0,0,0
79557,2012,17,QB,19,35,222,1,1,1,1,0,0,0,0,0
79557,2011,1,QB,28,43,259,1,1,4,26,0,0,0,0,0
79557,2011,2,QB,22,31,243,1,1,3,16,0,0,0,0,0
79557,2011,3,QB,22,32,180,0,2,10,35,1,0,0,0,0
79557,2011,4,QB,25,39,287,1,0,6,27,1,0,0,0,0
79557,2011,5,QB,17,33,187,0,2,1,2,0,0,0,0,0
79557,2011,6,QB,23,41,303,2,0,4,3,0,0,0,0,0
79557,2011,7,QB,29,51,264,2,4,0,0,0,0,0,0,0
79557,2011,9,QB,27,37,281,1,0,3,8,0,0,0,0,0
79557,2011,10,QB,15,33,170,1,3,3,25,0,0,0,0,0
79557,2011,11,QB,28,38,342,2,2,1,5,0,0,0,0,0
79557,2011,12,QB,18,33,199,1,1,3,10,0,0,0,0,1
79557,2011,14,QB,16,30,181,0,2,4,26,1,0,0,0,1
79557,2011,15,QB,17,27,148,1,0,4,37,0,0,0,0,1
79557,2011,16,QB,28,38,274,1,1,6,4,1,0,0,0,1
79557,2011,17,QB,31,45,274,2,3,3,14,0,0,0,0,1
79557,2010,1,QB,17,28,182,2,1,2,34,0,0,0,0,0
79557,2010,2,QB,12,24,178,2,0,4,43,0,0,0,0,0
79557,2010,3,QB,20,31,184,0,1,6,15,0,0,0,0,0
79557,2010,5,QB,20,33,280,1,1,3,20,0,0,0,0,0
79557,2010,6,QB,25,43,219,1,0,3,2,0,0,0,0,0
79557,2010,7,QB,23,40,212,1,0,5,40,0,0,0,0,0
79557,2010,8,QB,18,25,278,1,0,2,22,0,0,0,0,0
79557,2010,9,QB,11,22,189,2,2,4,26,0,0,0,0,0
79557,2010,10,QB,18,24,241,2,0,5,19,0,0,0,0,1
79557,2010,11,QB,13,20,136,2,0,5,15,0,0,0,0,0
79557,2010,12,QB,17,37,162,1,0,6,27,0,0,0,0,0
79557,2010,13,QB,19,38,181,1,1,4,28,0,0,0,0,0
79557,2010,14,QB,15,25,266,1,0,6,10,0,0,0,0,1
79557,2010,15,QB,21,32,251,1,0,5,29,0,0,0,0,0
79557,2010,16,QB,21,26,237,5,0,4,23,0,0,0,0,0
79557,2010,17,QB,21,26,255,2,0,4,11,0,0,0,0,1
79557,2009,7,QB,2,4,16,0,0,1,5,0,0,0,0,0
79557,2009,9,QB,14,31,205,3,1,4,20,0,0,0,0,0
79557,2009,10,QB,16,28,196,1,1,6,35,0,0,0,0,1
79557,2009,11,QB,17,33,126,1,3,2,30,0,0,0,0,1
79557,2009,12,QB,20,29,250,2,0,2,14,0,0,0,0,0
79557,2009,13,QB,23,44,321,0,5,3,30,0,0,0,0,0
79557,2009,14,QB,14,33,93,0,3,4,21,0,0,0,0,0
79557,2009,15,QB,16,26,205,2,1,3,1,0,0,0,0,0
79557,2009,16,QB,21,31,271,0,2,2,7,0,0,0,0,0
79557,2009,17,QB,15,31,172,1,2,3,-2,0,0,0,0,0
497135,2012,1,QB,0,0,0,0,0,5,11,0,0,0,0,0
497135,2012,2,QB,0,0,0,0,0,1,22,0,0,0,0,0
497135,2012,3,QB,0,0,0,0,0,1,5,0,0,0,0,0
497135,2012,4,QB,1,1,9,0,0,2,0,0,0,0,0,0
497135,2012,5,QB,0,1,0,0,0,5,19,0,0,0,0,0
497135,2012,6,QB,1,1,23,0,0,4,7,0,0,0,0,0
497135,2012,7,QB,0,0,0,0,0,4,12,0,0,0,0,0
497135,2012,8,QB,0,0,0,0,0,1,2,0,0,0,0,0
497135,2012,10,QB,3,3,8,0,0,4,14,0,0,0,0,0
497135,2012,11,QB,1,1,-1,0,0,2,-5,0,0,0,0,0
497135,2012,15,QB,0,1,0,0,0,3,15,0,0,0,0,0
497135,2012,17,QB,0,0,0,0,0,0,0,0,0,0,0,0
497135,2011,2,QB,0,0,0,0,0,0,0,0,0,0,0,0
497135,2011,4,QB,0,0,0,0,0,1,-1,0,0,0,0,0
497135,2011,5,QB,4,10,79,1,0,6,38,1,0,0,0,0
497135,2011,7,QB,13,27,161,2,0,9,59,0,0,0,0,0
497135,2011,8,QB,18,39,172,1,1,10,63,0,0,0,0,1
497135,2011,9,QB,10,21,124,2,0,13,118,0,0,0,0,0
497135,2011,10,QB,2,8,69,1,0,9,43,1,0,0,0,0
497135,2011,11,QB,9,20,104,0,0,8,68,1,0,0,0,0
497135,2011,12,QB,9,18,143,1,0,22,67,0,0,0,0,0
497135,2011,13,QB,10,15,202,2,0,4,13,0,0,0,0,1
497135,2011,14,QB,21,40,236,1,1,12,49,0,0,0,0,1
497135,2011,15,QB,11,22,194,0,0,12,93,2,0,0,0,1
497135,2011,16,QB,13,29,185,1,3,10,34,1,0,0,0,1
497135,2011,17,QB,6,22,60,0,1,6,16,0,0,0,0,1
497135,2010,1,QB,0,0,0,0,0,2,2,0,0,0,0,0
497135,2010,6,QB,0,0,0,0,0,6,23,1,0,0,0,0
497135,2010,7,QB,0,0,0,0,0,0,0,0,0,0,0,0
497135,2010,8,QB,0,0,0,0,0,2,1,1,0,0,0,0
497135,2010,10,QB,1,1,3,1,0,2,2,1,0,0,0,0
497135,2010,11,QB,0,0,0,0,0,0,0,0,0,0,0,0
497135,2010,15,QB,8,16,138,1,0,8,78,1,0,0,0,0
497135,2010,16,QB,16,29,308,1,1,10,27,1,0,0,0,0
497135,2010,17,QB,16,36,205,2,2,13,94,1,0,0,0,0
497208,2014,1,RB,0,0,0,0,0,6,41,0,0,0,25,0
497208,2014,5,RB,0,0,0,0,0,22,124,0,-2,0,15,0
497208,2014,6,RB,0,0,0,0,0,25,78,2,0,0,12,0
497208,2014,7,RB,0,0,0,0,0,16,36,0,-2,0,18,0
497208,2014,8,RB,0,0,0,0,0,15,26,1,8,0,6,0
497208,2014,9,RB,0,0,0,0,0,10,3,0,29,0,4,0
497208,2014,10,RB,0,0,0,0,0,10,34,1,27,0,8,0
497208,2014,11,RB,0,0,0,0,0,2,-9,0,0,0,-3,0
497208,2014,13,RB,0,0,0,0,0,5,15,0,0,0,9,0
497208,2014,14,RB,0,0,0,0,0,3,15,0,0,0,8,0
497208,2014,15,RB,0,0,0,0,0,5,8,0,0,0,4,0
497208,2013,1,RB,0,0,0,0,0,9,55,0,7,0,14,0
497208,2013,2,RB,0,0,0,0,0,9,93,0,8,0,60,0
497208,2013,3,RB,0,0,0,0,0,9,36,0,7,0,10,0
497208,2013,4,RB,0,0,0,0,0,7,44,0,1,0,22,1
497208,2013,5,RB,0,0,0,0,0,7,28,0,12,0,11,1
497208,2013,6,RB,0,0,0,0,0,10,12,1,16,0,4,0
497208,2013,7,RB,0,0,0,0,0,15,50,0,5,0,10,0
497208,2013,9,RB,0,0,0,0,0,22,81,0,-2,0,9,0
497208,2013,10,RB,0,0,0,0,0,15,56,0,8,0,12,0
497208,2013,11,RB,0,0,0,0,0,19,88,0,29,0,17,0
497208,2013,12,RB,0,0,0,0,0,7,1,0,26,0,3,0
497208,2013,13,RB,0,0,0,0,0,22,102,3,0,0,20,0
497208,2013,14,RB,0,0,0,0,0,14,53,0,3,0,9,0
497208,2013,15,RB,0,0,0,0,0,16,72,0,20,0,11,0
497208,2012,1,RB,0,0,0,0,0,5,6,0,22,0,6,0
497208,2012,2,RB,0,0,0,0,0,12,74,2,23,0,25,0
497208,2012,3,RB,0,0,0,0,0,8,26,0,0,0,9,1
497208,2012,4,RB,0,0,0,0,0,5,11,0,3,0,7,0
497208,2012,6,RB,0,0,0,0,0,3,14,0,0,0,10,0
497208,2012,7,RB,0,0,0,0,0,10,47,0,0,0,10,0
497208,2012,13,RB,0,0,0,0,0,3,18,0,0,0,8,0
497208,2012,14,RB,0,0,0,0,0,8,46,0,-1,0,23,0
497208,2012,15,RB,0,0,0,0,0,5,13,0,0,0,9,0
497208,2012,16,RB,0,0,0,0,0,4,17,0,2,0,13,0
497208,2012,17,RB,0,0,0,0,0,2,7,0,0,0,4,0
497208,2011,1,RB,0,0,0,0,0,24,116,1,0,0,18,1
497208,2011,2,RB,0,0,0,0,0,23,103,0,32,0,16,0
497208,2011,3,RB,0,0,0,0,0,19,82,0,8,0,19,0
497208,2011,4,RB,0,0,0,0,0,2,20,0,0,0,20,0
497208,2011,6,RB,0,0,0,0,0,9,41,0,0,0,12,0
497208,2011,7,RB,0,0,0,0,0,15,104,0,0,0,24,0
497208,2011,8,RB,0,0,0,0,0,5,42,0,0,0,18,1
497208,2011,9,RB,0,0,0,0,0,12,115,1,0,0,27,0
497208,2011,10,RB,0,0,0,0,0,13,63,1,0,0,14,0
497208,2011,12,RB,0,0,0,0,0,5,26,0,0,0,10,0
497208,2011,13,RB,0,0,0,0,0,11,41,0,0,0,13,0
497208,2011,14,RB,0,0,0,0,0,8,67,0,30,0,44,1
497208,2011,15,RB,0,0,0,0,0,7,26,0,4,0,8,0
497208,2011,16,RB,0,0,0,0,0,6,-1,0,0,0,5,0
497208,2011,17,RB,0,0,0,0,0,16,97,1,24,0,56,0
2495241,2014,3,RB,0,0,0,0,0,2,15,0,21,0,10,0
2495241,2014,4,RB,0,0,0,0,0,5,35,0,25,0,15,0
2495241,2014,7,RB,0,0,0,0,0,7,25,0,25,0,11,0
2495241,2014,8,RB,0,0,0,0,0,4,18,0,12,0,9,0
2495241,2014,9,RB,0,0,0,0,0,9,8,0,14,0,5,0
2495241,2014,10,RB,0,0,0,0,0,5,14,0,0,0,7,1
2495241,2014,11,RB,0,0,0,0,0,5,23,0,0,0,7,0
2495241,2014,12,RB,0,0,0,0,0,3,19,1,0,0,10,0
2495241,2014,13,RB,0,0,0,0,0,1,5,0,3,0,5,0
2495241,2014,14,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495241,2014,15,RB,0,0,0,0,0,2,5,0,20,0,5,0
2495241,2014,17,RB,0,0,0,0,0,1,1,1,1,0,1,0
2495241,2013,1,RB,0,0,0,0,0,8,14,1,5,0,4,0
2495241,2013,2,RB,0,0,0,0,0,8,30,0,10,0,12,0
2495241,2013,3,RB,0,0,0,0,0,5,21,1,16,0,6,0
2495241,2013,4,RB,0,0,0,0,0,4,5,0,1,0,4,0
2495241,2013,5,RB,0,0,0,0,0,2,1,0,11,0,1,0
2495241,2013,7,RB,0,0,0,0,0,12,60,0,-2,0,16,0
2495241,2013,8,RB,0,0,0,0,0,9,47,0,5,1,15,0
2495241,2013,9,RB,0,0,0,0,0,12,38,0,4,0,9,0
2495241,2013,10,RB,0,0,0,0,0,4,-2,0,0,0,1,0
2495241,2013,11,RB,0,0,0,0,0,10,57,1,2,0,11,0
2495241,2013,12,RB,0,0,0,0,0,3,8,0,2,0,4,0
2495241,2013,14,RB,0,0,0,0,0,16,105,1,4,0,55,0
2495241,2013,15,RB,0,0,0,0,0,5,16,0,2,1,4,0
2495241,2013,16,RB,0,0,0,0,0,9,6,0,3,0,2,0
2495241,2013,17,RB,0,0,0,0,0,2,0,0,0,0,1,0
2495241,2012,1,RB,0,0,0,0,0,3,11,0,32,0,8,1
2495241,2012,3,RB,0,0,0,0,0,19,69,1,11,0,9,1
2495241,2012,4,RB,0,0,0,0,0,4,4,0,6,0,3,0
2495241,2012,5,RB,0,0,0,0,0,10,29,1,8,0,5,0
2495241,2012,8,RB,0,0,0,0,0,15,42,1,3,0,8,0
2495241,2012,9,RB,0,0,0,0,0,6,37,0,25,0,20,0
2495241,2012,10,RB,0,0,0,0,0,5,21,0,34,0,8,0
2495241,2012,11,RB,0,0,0,0,0,12,33,0,0,0,8,0
2495241,2012,12,RB,0,0,0,0,0,9,60,1,18,0,20,0
2495241,2012,13,RB,0,0,0,0,0,5,10,0,19,0,9,0
2495241,2012,14,RB,0,0,0,0,0,2,3,0,0,0,2,0
2495241,2012,15,RB,0,0,0,0,0,1,6,0,0,0,6,0
2495241,2011,2,RB,0,0,0,0,0,18,107,0,10,0,14,1
2495241,2011,3,RB,0,0,0,0,0,23,95,0,27,1,9,0
2495241,2011,6,RB,0,0,0,0,0,15,47,0,12,0,15,0
2495241,2011,7,RB,0,0,0,0,0,19,53,0,0,0,14,0
2495241,2011,9,RB,0,0,0,0,0,7,12,0,0,0,4,0
2495241,2011,10,RB,0,0,0,0,0,17,42,0,0,0,7,0
2495241,2011,11,RB,0,0,0,0,0,15,50,0,0,0,12,0
2495241,2011,12,RB,0,0,0,0,0,6,25,0,2,0,11,0
2495241,2011,13,RB,0,0,0,0,0,13,73,0,0,0,21,0
2495241,2011,14,RB,0,0,0,0,0,7,4,0,9,0,4,0
2495241,2011,15,RB,0,0,0,0,0,11,42,0,0,0,28,0
2495241,2011,16,RB,0,0,0,0,0,2,3,0,0,0,2,0
2495241,2011,17,RB,0,0,0,0,0,12,28,0,12,0,13,0
2495269,2013,15,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495269,2012,5,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495269,2012,6,RB,0,0,0,0,0,4,13,0,0,0,5,0
2495269,2012,7,RB,0,0,0,0,0,11,41,0,0,0,6,0
2495269,2012,8,RB,0,0,0,0,0,2,8,1,0,0,7,0
2495269,2012,9,RB,0,0,0,0,0,8,31,0,0,0,9,0
2495269,2012,10,RB,0,0,0,0,0,2,7,0,0,0,4,0
2495269,2012,11,RB,0,0,0,0,0,2,21,1,0,0,20,0
2495269,2012,12,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495269,2012,13,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495269,2012,14,RB,0,0,0,0,0,3,1,1,13,0,3,0
2495269,2011,1,RB,0,0,0,0,0,7,25,0,0,0,8,0
2495269,2011,2,RB,0,0,0,0,0,11,46,0,0,0,18,0
2495269,2011,3,RB,0,0,0,0,0,4,11,0,0,0,6,0
2495269,2011,4,RB,0,0,0,0,0,7,21,0,0,0,13,0
2495269,2011,5,RB,0,0,0,0,0,12,22,1,12,0,6,0
2495269,2011,6,RB,0,0,0,0,0,14,45,0,0,0,9,0
2495269,2011,7,RB,0,0,0,0,0,10,89,1,0,0,42,1
2495269,2011,8,RB,0,0,0,0,0,9,46,0,1,0,14,0
2495269,2011,9,RB,0,0,0,0,0,4,8,0,0,0,4,1
2495269,2011,10,RB,0,0,0,0,0,6,14,0,0,0,7,0
2495269,2011,12,RB,0,0,0,0,0,0,0,0,0,0,0,0
2495269,2011,13,RB,0,0,0,0,0,3,20,0,0,0,10,1
2495269,2011,14,RB,0,0,0,0,0,5,6,0,0,0,6,0
2495269,2011,15,RB,0,0,0,0,0,3,19,0,0,0,10,0
2495269,2011,16,RB,0,0,0,0,0,1,-1,0,0,0,-1,0
2495269,2011,17,RB,0,0,0,0,0,5,6,0,5,0,4,0
2495441,2018,1,QB,11,22,117,0,1,0,0,0,0,0,0,0
2495441,2018,2,QB,13,20,117,1,0,2,2,0,0,0,0,0
2495441,2018,3,QB,1,3,8,0,0,0,0,0,0,0,0,0
2495441,2018,11,QB,11,16,118,1,1,0,0,0,0,0,0,0
2495441,2018,13,QB,0,0,0,0,0,1,-1,0,0,0,0,0
2495441,2018,15,QB,0,0,0,0,0,3,-1,0,0,0,0,0
2495441,2018,16,QB,7,11,101,1,0,0,0,0,0,0,0,0
2495441,2018,17,QB,18,29,165,1,2,0,0,0,0,0,0,0
2495441,2017,11,QB,22,34,257,3,2,3,13,0,0,0,0,0
2495441,2017,12,QB,22,38,241,2,1,6,17,0,0,0,0,1
2495441,2017,13,QB,18,32,221,1,2,3,12,0,0,0,0,0
2495441,2017,14,QB,17,26,178,0,0,4,12,0,0,0,0,0
2495441,2017,15,QB,16,41,189,0,1,6,28,0,0,0,0,1
2495441,2016,1,QB,22,35,170,1,0,9,43,0,0,0,0,0
2495441,2016,2,QB,17,36,243,2,2,3,10,1,0,0,0,0
2495441,2016,3,QB,14,25,119,0,1,5,22,0,0,0,0,0
2495441,2016,4,QB,16,23,196,1,1,12,27,0,0,0,0,0
2495441,2016,5,QB,18,31,162,1,2,10,70,1,0,0,0,0
2495441,2016,13,QB,4,10,35,0,0,1,1,0,0,0,0,0
2495441,2015,9,QB,15,25,185,2,2,8,32,0,0,0,0,0
2495441,2015,11,QB,22,34,264,1,0,4,22,0,0,0,0,0
2495441,2015,12,QB,25,36,318,1,1,1,11,0,0,0,0,0
2495441,2015,13,QB,18,32,196,1,0,6,75,1,0,0,0,0
2495441,2015,14,QB,18,28,194,1,0,3,19,0,0,0,0,0
2495441,2015,15,QB,30,50,295,1,3,2,10,0,0,0,0,0
2495441,2015,16,QB,22,33,225,2,0,1,9,0,0,0,0,1
2495441,2015,17,QB,28,44,354,1,1,7,7,0,0,0,0,0
2495441,2014,7,QB,3,7,38,1,0,1,5,0,0,0,0,0
2495441,2013,1,QB,16,35,121,0,2,4,16,0,0,0,0,0
2495441,2013,4,QB,17,32,179,0,3,2,10,0,0,0,0,0
2495441,2013,5,QB,9,19,181,1,2,3,6,0,0,0,0,0
2495441,2012,1,QB,23,39,260,2,0,5,6,0,0,0,0,1
2495441,2012,2,QB,7,19,53,1,0,1,5,0,0,0,0,0
2495441,2012,3,QB,10,21,155,1,0,2,11,0,0,0,0,0
2495441,2012,4,QB,23,34,186,1,1,3,19,0,0,0,0,0
2495441,2012,5,QB,17,33,142,0,2,2,1,0,0,0,0,1
2495441,2012,7,QB,8,12,110,1,0,0,0,0,0,0,0,0
2495441,2012,8,QB,27,49,303,1,0,1,0,0,0,0,0,0
2495441,2012,9,QB,27,38,220,2,2,3,4,0,0,0,0,0
2495441,2012,10,QB,18,31,209,0,1,1,10,0,0,0,0,0
2495441,2012,11,QB,2,2,24,0,0,0,0,0,0,0,0,1
2495441,2011,2,QB,5,6,52,0,0,1,1,0,0,0,0,0
2495441,2011,3,QB,12,21,139,1,1,4,2,0,0,0,0,0
2495441,2011,4,QB,16,42,196,1,1,2,14,0,0,0,0,0
2495441,2011,5,QB,15,28,221,1,0,5,11,0,0,0,0,2
2495441,2011,6,QB,12,26,109,1,0,3,16,0,0,0,0,0
2495441,2011,7,QB,9,20,93,0,0,5,-1,0,0,0,0,0
2495441,2011,8,QB,10,30,97,1,2,4,14,0,0,0,0,0
2495441,2011,10,QB,14,21,118,1,1,6,8,0,0,0,0,0
2495441,2011,11,QB,22,41,210,0,0,2,10,0,0,0,0,0
2495441,2011,12,QB,13,29,136,0,1,1,1,0,0,0,0,0
2495441,2011,13,QB,19,33,195,2,1,6,19,0,0,0,0,0
2495441,2011,14,QB,19,33,217,2,2,4,-3,0,0,0,0,0
2495441,2011,15,QB,12,22,141,1,1,1,5,0,0,0,0,2
2495441,2011,16,QB,21,42,198,0,1,1,4,0,0,0,0,0
2495441,2011,17,QB,11,19,92,1,0,3,-3,0,0,0,0,1
2495454,2018,1,WR,0,0,0,0,0,1,11,0,169,10,0,0
2495454,2018,2,WR,0,0,0,0,0,0,0,0,64,5,0,0
2495454,2018,3,WR,0,0,0,0,0,0,0,0,96,5,0,0
2495454,2018,4,WR,0,0,0,0,0,0,0,0,173,9,0,0
2495454,2018,5,WR,0,0,0,0,0,0,0,0,62,5,0,0
2495454,2018,6,WR,0,0,0,0,0,0,0,0,144,10,0,0
